Bit Size,Bit Type,Bit Mfg,Bit Serial Number,Depth In,Depth Out,Distance,Hrs,ROP,I,O,MD,LOC,B,G,OD,RP,Official Well Name,Formation Summary,Operator,Spud,Run Date,Rig Contractor,Rig Name,State / Province,County / Parish,Mud Code,Mud Wt Avg,Mud Wt Max,Mud Wt Min,Latitude,Longitude,Az In,Az Out,Inc In,Inc Max,Inc Min,Inc Out,Dir Type,BHA Type,Field,Bit Nozzle Summary,Bit TFA,
8.750,U713M,ULTERRA,40615,10133,12129,1996,22,90.73,1,3,CT,S,X,,BT,DTF,MARY J 2-4-25-36-5HA,WDFD,NEWFIELD EXPLORATION AND PRODUCTION,16-Sep-19,,HELMERICH & PAYNE DRILLING,530,OKLAHOMA,STEPHENS,O,,,,34.627781,-97.579397,,,,,,,V,,PEARL SOUTHEAST,,,
8.750,XP713,ULTERRA,43996,12129,13250,1121,12,93.42,1,1,NO,A,X,,NO,BHA,MARY J 2-4-25-36-5HA,WDFD,NEWFIELD EXPLORATION AND PRODUCTION,16-Sep-19,,HELMERICH & PAYNE DRILLING,530,OKLAHOMA,STEPHENS,O,,,,34.627781,-97.579397,,,,,,,V,,PEARL SOUTHEAST,,,
8.750,CF613,ULTERRA,46959,13250,13769,519,13,39.92,1,1,NO,A,X,,NO,BHA,MARY J 2-4-25-36-5HA,WDFD,NEWFIELD EXPLORATION AND PRODUCTION,16-Sep-19,,HELMERICH & PAYNE DRILLING,530,OKLAHOMA,STEPHENS,O,,,,34.627781,-97.579397,,,,,,,V,,PEARL SOUTHEAST,,,
8.750,HP424,HUGHES,5304123,13769,13950,181,4.5,40.22,1,3,BT,S,1,,CT,BHA,MARY J 2-4-25-36-5HA,WDFD,NEWFIELD EXPLORATION AND PRODUCTION,16-Sep-19,,HELMERICH & PAYNE DRILLING,530,OKLAHOMA,STEPHENS,O,,,,34.627781,-97.579397,,,,,,,C,,PEARL SOUTHEAST,,,
8.750,U616,ULTERRA,44245,13950,14509,559,14.5,38.55,0,1,WT,S,X,,NO,DMF,MARY J 2-4-25-36-5HA,WDFD,NEWFIELD EXPLORATION AND PRODUCTION,16-Sep-19,,HELMERICH & PAYNE DRILLING,530,OKLAHOMA,STEPHENS,O,,,,34.627781,-97.579397,,,,,,,H,,PEARL SOUTHEAST,,,
8.750,SKC713M-K1,REEDHYCALOG,A266479,14509,16031,1522,35,43.49,1,3,BT,S,X,,WT,DTF,MARY J 2-4-25-36-5HA,WDFD,NEWFIELD EXPLORATION AND PRODUCTION,16-Sep-19,,HELMERICH & PAYNE DRILLING,530,OKLAHOMA,STEPHENS,O,,,,34.627781,-97.579397,,,,,,,H,,PEARL SOUTHEAST,,,
8.750,U713M,ULTERRA,40085,16031,17115,1084,21,51.62,1,3,BT,S,X,,WT,PR,MARY J 2-4-25-36-5HA,WDFD,NEWFIELD EXPLORATION AND PRODUCTION,16-Sep-19,,HELMERICH & PAYNE DRILLING,530,OKLAHOMA,STEPHENS,O,,,,34.627781,-97.579397,,,,,,,H,,PEARL SOUTHEAST,,,
8.750,SKC713M-K1,REEDHYCALOG,A265655,17115,21368,4253,80.5,52.83,1,3,BT,S,X,,WT,BHA,MARY J 2-4-25-36-5HA,WDFD,NEWFIELD EXPLORATION AND PRODUCTION,16-Sep-19,,HELMERICH & PAYNE DRILLING,530,OKLAHOMA,STEPHENS,O,,,,34.627781,-97.579397,,,,,,,H,,PEARL SOUTHEAST,,,
8.750,SKC713M-K1,REEDHYCALOG,A266489,21368,21561,193,12,16.08,1,1,WT,A,X,,NO,TD,MARY J 2-4-25-36-5HA,WDFD,NEWFIELD EXPLORATION AND PRODUCTION,16-Sep-19,,HELMERICH & PAYNE DRILLING,530,OKLAHOMA,STEPHENS,O,,,,34.627781,-97.579397,,,,,,,H,,PEARL SOUTHEAST,,,
12.250,DD506,HUGHES,,250,1500,1250,12,104.17,1,1,NO,A,X,I,NO,TD,MCBRIDE 9-1H,MISSISIPIAN,COMANCHE EXPLORATION,15-May-19,15-May-19,ATLAS DRILLING,3,OKLAHOMA,MAJOR,W,,,,36.23018,-98.804312,,,,,,,V,,,,,
17.500,S519,SMITH BITS,JP5134,80,1505,1425,7.75,183.87,0,1,WT,A,X,,NO,TD,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,W,,,,34.985159,-97.702057,,,,,,,V,,CURTY SOUTHWEST,,0.77,
12.250,MI616,SMITH BITS,JP7156,1505,7084,5579,44,126.80,1,2,WT,S,X,,FC,PR,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,V,,CURTY SOUTHWEST,,0.9,
12.250,MDSI713MBPX,SMITH BITS,JP1293,7084,9032,1948,54,36.07,1,2,CT,S,X,,WT,PR,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,V,,CURTY SOUTHWEST,,0.91,
12.250,MDSI713,SMITH BITS,JP1292,9032,9532,500,13.5,37.04,1,2,CT,N,X,,WT,DTF,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,V,,CURTY SOUTHWEST,,0.91,
12.250,MDSI713,SMITH BITS,JP0639,9532,10985,1453,40.25,36.10,1,2,CT,N,X,,WT,TD,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,V,,CURTY SOUTHWEST,,0.91,
8.750,XS616,SMITH BITS,JN5868,10985,11537,552,8.75,63.09,1,2,CT,S,X,,WT,BHA,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,V,,CURTY SOUTHWEST,,0.9,
8.750,HP424,HUGHES,5305985,11537,12206,669,14.75,45.36,1,1,WT,S,E,,NO,BHA,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,C,,CURTY SOUTHWEST,,0.99,
8.750,SK713M-K1,REEDHYCALOG,A264945,12206,16894,4688,111,42.23,8,6,RO,N,X,,CT,PR,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,H,,CURTY SOUTHWEST,,1.05,
8.750,TKC73-E2,REEDHYCALOG,A266156,16894,17094,200,7.75,25.81,1,1,BT,G,X,,WT,DTF,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,H,,CURTY SOUTHWEST,,1.05,
8.750,TKC73-E2,REEDHYCALOG,A266943,17094,20335,3241,103.25,31.39,2,3,WT,S,X,,CT,PR,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,H,,CURTY SOUTHWEST,,1.05,
8.750,TKC73-E2,REEDHYCALOG,A267627,20335,20345,10,0.25,40.00,0,0,NO,A,X,,NO,DTF,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,H,,CURTY SOUTHWEST,16|16|16|16|16|16|16,1.374,
8.750,TKC73-E2,REEDHYCALOG,A266941,20345,22295,1950,56,34.82,1,2,WT,S,X,,CT,TD,MCBRYDE FIU 2-23-26XHW,WDFD,CONTINENTAL RESOURCES,21-Oct-19,,PATTERSON UTI DRILLING,592,OKLAHOMA,GRADY,O,,,,34.985159,-97.702057,,,,,,,H,,CURTY SOUTHWEST,,1.374,
17.500,HC605S,HUGHES,5291451,110,1518,1408,7.75,181.68,0,0,NO,A,X,,NO,TD,MCBRYDE FIU 3-23-26XHW,WDFD,CONTINENTAL RESOURCES,18-Oct-19,,HELMERICH & PAYNE DRILLING,543,OKLAHOMA,GRADY,W,,,,34.980859,-97.699628,,,,,,,V,,CURTY SOUTHWEST,,0.77,
12.250,D506,HUGHES,50302395,1518,8107,6589,68.5,96.19,1,2,CT,S,X,,LT,PR,MCBRYDE FIU 3-23-26XHW,WDFD,CONTINENTAL RESOURCES,18-Oct-19,,HELMERICH & PAYNE DRILLING,543,OKLAHOMA,GRADY,O,,,,34.980859,-97.699628,,,,,,,V,,CURTY SOUTHWEST,,1.04,
12.250,MSI713,SMITH BITS,JP0633,8107,10954,2847,62.5,45.55,1,3,BT,S,X,,CT,TD,MCBRYDE FIU 3-23-26XHW,WDFD,CONTINENTAL RESOURCES,18-Oct-19,,HELMERICH & PAYNE DRILLING,543,OKLAHOMA,GRADY,O,,,,34.980859,-97.699628,,,,,,,V,,CURTY SOUTHWEST,,1.05,
8.750,F613P,VAREL,4011286,10954,11508,554,5.5,100.73,0,1,CT,S,X,,NO,TD,MCBRYDE FIU 3-23-26XHW,WDFD,CONTINENTAL RESOURCES,18-Oct-19,,HELMERICH & PAYNE DRILLING,543,OKLAHOMA,GRADY,O,,,,34.980859,-97.699628,,,,,,,V,,CURTY SOUTHWEST,,0.9,
8.750,HP424,HUGHES,5303801,11508,12176,668,22,30.36,1,3,BT,G,E,1,WT,BHA,MCBRYDE FIU 3-23-26XHW,WDFD,CONTINENTAL RESOURCES,18-Oct-19,,HELMERICH & PAYNE DRILLING,543,OKLAHOMA,GRADY,O,,,,34.980859,-97.699628,,,,,,,C,,CURTY SOUTHWEST,,0.99,
8.750,MDSI713,SMITH BITS,JV0279,12176,13927,1751,39.25,44.61,1,2,CR,N,X,,LT,PR,MCBRYDE FIU 3-23-26XHW,WDFD,CONTINENTAL RESOURCES,18-Oct-19,,HELMERICH & PAYNE DRILLING,543,OKLAHOMA,GRADY,O,,,,34.980859,-97.699628,,,,,,,H,,CURTY SOUTHWEST,,0.91,
8.750,TKC73-E2,REEDHYCALOG,A266945,13927,16004,2077,51.25,40.53,,,,,,,,LIH,MCBRYDE FIU 3-23-26XHW,WDFD,CONTINENTAL RESOURCES,18-Oct-19,,HELMERICH & PAYNE DRILLING,543,OKLAHOMA,GRADY,O,,,,34.980859,-97.699628,,,,,,,H,,CURTY SOUTHWEST,,0.91,
8.750,GTD64,SECURITY,13188085,15310,15589,2501,88.75,28.18,4,8,RO,S,X,2,BT,PR,MCBRYDE FIU 3-23-26XHW,WDFD,CONTINENTAL RESOURCES,18-Oct-19,,HELMERICH & PAYNE DRILLING,543,OKLAHOMA,GRADY,O,,,,34.980859,-97.699628,,,,,,,C,,CURTY SOUTHWEST,,0.9,
8.750,TKC73-E2,REEDHYCALOG,A266157,15589,15975,386,9,42.89,,,,,,,,LIH,MCBRYDE FIU 3-23-26XHW,WDFD,CONTINENTAL RESOURCES,18-Oct-19,,HELMERICH & PAYNE DRILLING,543,OKLAHOMA,GRADY,O,,,,34.980859,-97.699628,,,,,,,H,,CURTY SOUTHWEST,,1.05,
17.500,MM65,SECURITY,12987004,105,1520,1415,7.50,188.67,1,1,NO,A,X,,NO,TD,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,W,,,,34.985066,-97.693271,,,,,,,V,,,,,
12.250,GT65DUHE,SECURITY,13177982,1520,3559,2039,9.00,226.56,1,1,NO,A,X,,NO,DSF,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,V,,,,,
12.250,GTD65,SECURITY,13111464,3559,7387,3828,32.75,116.89,1,2,CT,S,X,,BT,PR,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,V,,,,,
12.250,MM75D,SECURITY,12959879,7387,9850,2463,63.75,38.64,1,2,CT,S,X,,BT,PR,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,V,,,,,
12.250,GTD75,SECURITY,13015460,9850,11055,1205,50.00,24.10,1,1,BT,S,X,,NO,TD,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,V,,,,,
8.750,U616M,ULTERRA,41093,11055,11362,307,4.00,76.75,,,,,,,,,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,V,,,,,
8.750,HP424,HUGHES,5304439,11362,12135,773,27.00,28.63,2,2,CT,S,2,,NO,BHA,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,C,,,,,
8.750,GT64,SECURITY,13329773,12135,14306,2171,56.50,38.42,2,8,RO,S,X,,CT,PP,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,C,,,,,
8.750,F613P-F,VAREL,4011787,14306,15183,877,17.25,50.84,1,1,CT,S,X,,NO,DSF,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,H,,,,,
8.750,V713,VAREL,4011645,15183,16314,1131,22.25,50.83,,,,,,,,,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,H,,,,,
8.750,SKC713M-K1,REEDHYCALOG,A266633,16314,17631,1317,32.5,40.52,2,2,CR,N,X,,CT,PR,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,H,,CURTY SOUTHWEST,,1.05,
8.750,V713,VAREL,4011777,17631,20263,2632,50.5,52.12,2,2,CT,A,X,,WT,DTF,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,H,,CURTY SOUTHWEST,,1,
8.750,VY713P,VAREL,4011676,20263,22307,2044,50,40.88,8,2,CR,A,X,,WT,TD,MCBRYDE FIU 4-23-26XHW,WDFD,CONTINENTAL RESOURCES,3-Oct-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693271,,,,,,,H,,CURTY SOUTHWEST,,1.05,
17.500,HC605S,HUGHES,5293704,105,1520,1415,6.5,217.69,0,0,NO,A,X,,NO,TD,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,W,,,,34.985066,-97.693171,,,,,,,V,,CURTY SOUTHWEST,,0.77,
12.250,D506,HUGHES,5302395,1520,7828,6308,59,106.92,1,3,LT,N,X,,CT,PR,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,V,,CURTY SOUTHWEST,,1.18,
12.250,MDSI713MBPX,SMITH BITS,JP1299,7828,9457,1629,18.75,86.88,1,2,CT,N,X,,NO,DTF,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,V,,CURTY SOUTHWEST,,1.19,
12.250,MDSI713,SMITH BITS,JP2437,9457,10522,1065,33,32.27,1,6,WT,S,X,,CT,PR,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,V,,CURTY SOUTHWEST,,1.19,
12.250,V616,VAREL,4012004,10522,11010,488,6.25,78.08,1,1,NO,S,X,,NO,TD,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,V,,CURTY SOUTHWEST,,1.18,
8.750,D406,HUGHES,5298170,11010,11449,439,11,39.91,1,2,BT,S,X,,CT,TD,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,V,,CURTY SOUTHWEST,,0.9,
8.750,HP424,HUGHES,5303843,11449,12048,599,14.25,42.04,0,1,CT,S,X,,NO,TD,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,C,,CURTY SOUTHWEST,,0.99,
8.750,TKC73-G1,REEDHYCALOG,A269484,12048,15158,3110,51.5,60.39,6,3,,N,X,1,RO,PR,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,H,,CURTY SOUTHWEST,,0.9,
8.750,FY713PF,VAREL,4011254,15158,15966,808,20,40.40,1,2,CT,S,X,,WT,PR,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,H,,CURTY SOUTHWEST,,1.18,
8.750,SKC713M-K1,REEDHYCALOG,A265479,15966,19883,3917,76,51.54,1,6,RO,S,X,1,CT,PR,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,H,,CURTY SOUTHWEST,,1.37,
8.500,U713,ULTERRA,49535,19883,21886,2003,53,37.79,1,2,WT,S,X,,CT,DTF,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,H,,CURTY SOUTHWEST,,1.37,
8.500,U713M,ULTERRA,40042,21886,22282,396,6.5,60.92,1,1,WT,N,X,,CT,TD,MCBRYDE FIU 5-23-26XHW,WDFD,CONTINENTAL RESOURCES,20-Sep-19,,HELMERICH & PAYNE DRILLING,432,OKLAHOMA,GRADY,O,,,,34.985066,-97.693171,,,,,,,H,,CURTY SOUTHWEST,,1.37,
17.500,HC605S,HUGHES,5299072,80,1535,1455,9.50,153.16,1,1,WT,A,X,,NO,TD,MCBRYDE FIU 6-23-26XHW,WDFD,CONTINENTAL RESOURCES,1-Oct-19,,PATTERSON UTI DRILLING,570,OKLAHOMA,GRADY,W,,,,34.984998,-97.691150,,,,,,,V,,,,,
12.250,506TX,HUGHES,5302859,1535,7178,5643,50.50,111.74,0,1,WT,G,X,,NO,PR,MCBRYDE FIU 6-23-26XHW,WDFD,CONTINENTAL RESOURCES,1-Oct-19,,PATTERSON UTI DRILLING,570,OKLAHOMA,GRADY,O,,,,34.984998,-97.691150,,,,,,,V,,,,,
12.250,MDSI713,SMITH BITS,JP0465,7178,9554,2376,47.00,50.55,1,2,WT,G,X,,NO,PR,MCBRYDE FIU 6-23-26XHW,WDFD,CONTINENTAL RESOURCES,1-Oct-19,,PATTERSON UTI DRILLING,570,OKLAHOMA,GRADY,O,,,,34.984998,-97.691150,,,,,,,V,,,,,
12.250,FY616PF,VAREL,4011911,9554,10339,785,25.50,30.78,1,4,WT,S,X,,CT,PR,MCBRYDE FIU 6-23-26XHW,WDFD,CONTINENTAL RESOURCES,1-Oct-19,,PATTERSON UTI DRILLING,570,OKLAHOMA,GRADY,O,,,,34.984998,-97.691150,,,,,,,V,,,,,
12.250,FY616F,VAREL,4011994,10339,11013,674,16.00,42.13,0,1,WT,S,X,,NO,TD,MCBRYDE FIU 6-23-26XHW,WDFD,CONTINENTAL RESOURCES,1-Oct-19,,PATTERSON UTI DRILLING,570,OKLAHOMA,GRADY,O,,,,34.984998,-97.691150,,,,,,,V,,,,,
8.750,F613P-F,VAREL,4011285,11013,11316,303,4.00,75.75,0,0,NO,A,X,,NO,TD,MCBRYDE FIU 6-23-26XHW,WDFD,CONTINENTAL RESOURCES,1-Oct-19,,PATTERSON UTI DRILLING,570,OKLAHOMA,GRADY,O,,,,34.984998,-97.691150,,,,,,,C,,,,,
8.750,HP424,HUGHES,5303901,11316,12099,783,23.50,33.32,0,1,NO,S,X,,WT,TD,MCBRYDE FIU 6-23-26XHW,WDFD,CONTINENTAL RESOURCES,1-Oct-19,,PATTERSON UTI DRILLING,570,OKLAHOMA,GRADY,O,,,,34.984998,-97.691150,,,,,,,C,,,,,
12.250,VY616PD,VAREL,4010758,70,1007,937,5,187.40,0,0,NO,A,X,,NO,TD,MCCARTHY 10_3-15N-9W 4HX,MRMC,DEVON ENERGY,13-Jul-19,13-Jul-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,W,,9.4,9.4,35.784205,-98.143202,179,144,0.3,0.3,0.1,0.1,V,,,,,
8.750,FY613PF,VAREL,4011860,1007,9124.32,8117.32,50.19,161.73,,,,,,,,,MCCARTHY 10_3-15N-9W 4HX,MRMC,DEVON ENERGY,13-Jul-19,14-Jul-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,O,,9.35,9,35.784205,-98.143202,43.74,46,0.28,13.69,0.28,1.84,V,,,,,
7.875,V613P,VAREL,4011410,9124,10070.89,946.89,21.93,43.18,,,,,,,,,MCCARTHY 10_3-15N-9W 4HX,MRMC,DEVON ENERGY,13-Jul-19,18-Jul-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,O,,9.55,9.55,35.784205,-98.143202,22.71,359.48,1.62,89.38,1.62,89.38,C,,,,,
7.875,FY616PF,VAREL,4011786,10071,19828.41,9757.41,67.52,144.51,,,,,,,,,MCCARTHY 10_3-15N-9W 4HX,MRMC,DEVON ENERGY,13-Jul-19,21-Jul-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,O,,9.5,9.4,35.784205,-98.143202,358.48,357.02,90.49,92.44,89.72,91.2,H,,,,,
12.250,VY616PD,VAREL,4010758,70,1006,936,4,234.00,0,0,NO,A,X,,NO,TD,MCCARTHY 10_3-15N-9W 5HX,MRMC,DEVON ENERGY,11-Jul-19,12-Jul-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,W,,9.3,9.3,35.784205,-98.1431,,,,,,,V,,,,,
8.750,F613PF,VAREL,4011907,1006,9053,8047,58,138.74,1,2,CT,S,X,,NO,BHA,MCCARTHY 10_3-15N-9W 5HX,MRMC,DEVON ENERGY,11-Jul-19,27-Jul-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,O,,9.6,9.2,35.784205,-98.1431,146,5.63,0.1,6.65,0.1,1.33,V,,,,,
7.875,SPL613,ULTERRA,48710,9053,10010,957,15.5,61.74,0,0,NO,A,X,,NO,BHA,MCCARTHY 10_3-15N-9W 5HX,MRMC,DEVON ENERGY,11-Jul-19,31-Jul-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,O,,9.4,9.4,35.784205,-98.1431,5.71,2,6.33,89.2,6.33,89.2,C,,,,,
7.875,DD506TWX,HUGHES,5301282,10010,19736,9726,97,100.27,1,1,WT,S,X,,NO,TD,MCCARTHY 10_3-15N-9W 5HX,MRMC,DEVON ENERGY,11-Jul-19,1-Aug-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,O,,9.5,9.3,35.784205,-98.1431,4.65,356.17,31.75,93.8,9.4,91.48,C,,,,,
12.250,VY616PD,VAREL,4010758,70,1007,937,5,187.40,0,0,NO,A,X,,NO,TD,MCCARTHY 10_3-15N-9W 6HX,MRMC,DEVON ENERGY,9-Jul-19,11-Jul-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,W,,8.4,8.4,35.784206,-98.142999,,,,,,,V,,,,,
8.750,F613PF,VAREL,4011909,1007,9100,8093,62,130.53,,,,,,,,,MCCARTHY 10_3-15N-9W 6HX,MRMC,DEVON ENERGY,9-Jul-19,8-Aug-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,O,,9.3,9.15,35.784206,-98.142999,220,24.35,0.1,12.43,0.03,0.43,V,,,,,
7.875,SPL613,ULTERRA,48709,9100,10012,912,10.5,86.86,0,1,WT,S,X,,NO,BHA,MCCARTHY 10_3-15N-9W 6HX,MRMC,DEVON ENERGY,9-Jul-19,12-Aug-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,O,,9.3,9.3,35.784206,-98.142999,2.19,358.5,0.94,89,0.94,89,C,,,,,
7.875,FY616PF,VAREL,4011412,10012,19790,9778,79,123.77,1,1,WT,A,X,,NO,TD,MCCARTHY 10_3-15N-9W 6HX,MRMC,DEVON ENERGY,9-Jul-19,13-Aug-19,HELMERICH & PAYNE DRILLING,542,OKLAHOMA,KINGFISHER,O,,9.4,9.2,35.784206,-98.142999,357.14,5.48,22.45,92.12,22.45,92.12,C,,,,,
17.500,HC605S,HUGHES,5290911,107,2010,1903,22.5,84.58,0,0,NO,A,X,,NO,TD,MCCARTY 3-17H20X29,WDFD,XTO ENERGY,23-Jul-19,,SPN WELL SERVICES,33,OKLAHOMA,LOVE,W,,,,33.953308,-97.219394,,,,,,,V,,,,,
12.250,D506,HUGHES,5301037,2010,3069,1059,8.5,124.59,1,2,BT,G,X,,FC,,MCCARTY 3-17H20X29,WDFD,XTO ENERGY,23-Jul-19,,SPN WELL SERVICES,33,OKLAHOMA,LOVE,O,,,,33.953308,-97.219394,,,,,,,V,,,,,
